Dataset,Channel,Sensing Matrix,Algorithm,PRD,NMSE,SNDR,Time (s)
chbmit,P4-O2,Gaussian,OMP,136.32165115357637,1.3632165115357637,0.6112667495359073,0.5063538551330566
chbmit,FP2-F8,Gaussian,OMP,76.97430503557618,0.7697430503557618,2.1411986421017093,0.5063538551330566
chbmit,F8-T8,Gaussian,OMP,52.627352296937104,0.526273522969371,3.4697739949458684,0.5063538551330566
chbmit,T8-P8,Gaussian,OMP,121.64169041322037,1.2164169041322037,0.7941684476525204,0.5063538551330566
chbmit,P8-O2,Gaussian,OMP,152.12129672528866,1.5212129672528867,0.2821529437065361,0.5063538551330566
chbmit,FZ-CZ,Gaussian,OMP,117.94289359884587,1.1794289359884587,1.1158696674614754,0.5063538551330566
chbmit,CZ-PZ,Gaussian,OMP,62.122301003678395,0.6212230100367839,2.76842365309844,0.5063538551330566
chbmit,P7-T7,Gaussian,OMP,124.05687156745198,1.2405687156745198,0.8904181020255332,0.5063538551330566
chbmit,T7-FT9,Gaussian,OMP,162.47662582292878,1.6247662582292879,0.3872494327245467,0.5063538551330566
chbmit,FT9-FT10,Gaussian,OMP,64.63700150352743,0.6463700150352742,2.7086056049453573,0.5063538551330566
chbmit,FT10-T8,Gaussian,OMP,114.87710559023887,1.1487710559023887,0.7922741273875482,0.5063538551330566
chbmit,FP1-F7,Gaussian,OMP,61.481568960576105,0.614815689605761,3.1100897567982084,0.5075523853302002
chbmit,F7-T7,Gaussian,OMP,10.273879263127396,0.10273879263127396,9.89290234880555,0.5075523853302002
chbmit,T7-P7,Gaussian,OMP,8.780657853731757,0.08780657853731758,10.407873076840627,0.5075523853302002
chbmit,P7-O1,Gaussian,OMP,7.317904087163813,0.07317904087163812,11.715137982993376,0.5075523853302002
chbmit,FP1-F3,Gaussian,OMP,56.57823591452203,0.5657823591452203,3.54957426690865,0.5075523853302002
chbmit,F3-C3,Gaussian,OMP,23.47369138702515,0.2347369138702515,6.959171405278189,0.5075523853302002
chbmit,C3-P3,Gaussian,OMP,7.041164992518004,0.07041164992518004,11.586214732409953,0.5075523853302002
chbmit,P3-O1,Gaussian,OMP,5.842485434643235,0.05842485434643235,12.662773527902381,0.5075523853302002
chbmit,FP2-F4,Gaussian,OMP,2.7629491798502466,0.027629491798502465,15.5786745946462,0.5075523853302002
chbmit,F4-C4,Gaussian,OMP,5.296657497400332,0.052966574974003325,13.000519568349642,0.5075523853302002
chbmit,C4-P4,Gaussian,OMP,7.288172922920235,0.07288172922920234,11.636291918829457,0.5075523853302002
chbmit,P4-O2,Gaussian,OMP,13.75305103659944,0.1375305103659944,8.730169398884161,0.5075523853302002
chbmit,FP2-F8,Gaussian,OMP,9.947718393137093,0.09947718393137092,10.091862950285396,0.5075523853302002
chbmit,F8-T8,Gaussian,OMP,4.619155014493812,0.046191550144938115,13.389339844293826,0.5075523853302002
chbmit,T8-P8,Gaussian,OMP,14.019165351955271,0.1401916535195527,8.532303569977447,0.5075523853302002
chbmit,P8-O2,Gaussian,OMP,14.726417710850184,0.14726417710850184,8.702861019473934,0.5075523853302002
chbmit,FZ-CZ,Gaussian,OMP,9.056841394863532,0.09056841394863532,10.625909869128744,0.5075523853302002
chbmit,CZ-PZ,Gaussian,OMP,6.790263897532914,0.06790263897532914,11.82334338998502,0.5075523853302002
chbmit,P7-T7,Gaussian,OMP,8.780657853731908,0.08780657853731909,10.401807110386363,0.5075523853302002
chbmit,T7-FT9,Gaussian,OMP,16.37587562299099,0.1637587562299099,8.24182541148474,0.5075523853302002
chbmit,FT9-FT10,Gaussian,OMP,7.386528996312709,0.07386528996312709,11.573570844841893,0.5075523853302002
chbmit,FT10-T8,Gaussian,OMP,22.827133273637234,0.22827133273637235,7.005893792511433,0.5075523853302002
chbmit,FP1-F7,Gaussian,OMP,92.76661524486467,0.9276661524486467,1.3667787355702656,0.5063509941101074
chbmit,F7-T7,Gaussian,OMP,11.988983976012438,0.11988983976012438,9.35870061535169,0.5063509941101074
chbmit,T7-P7,Gaussian,OMP,4.954449823927894,0.04954449823927894,13.062522142492305,0.5063509941101074
chbmit,P7-O1,Gaussian,OMP,13.986701122522627,0.13986701122522627,9.039138344047315,0.5063509941101074
chbmit,FP1-F3,Gaussian,OMP,65.30320289920684,0.6530320289920684,3.0512000205654495,0.5063509941101074
chbmit,F3-C3,Gaussian,OMP,18.10711171605878,0.1810711171605878,7.697782843785763,0.5063509941101074
chbmit,C3-P3,Gaussian,OMP,8.35594485150971,0.0835594485150971,10.97679294365793,0.5063509941101074
chbmit,P3-O1,Gaussian,OMP,14.467078161794916,0.14467078161794916,8.680205164016401,0.5063509941101074
chbmit,FP2-F4,Gaussian,OMP,6.9254850191861355,0.06925485019186135,11.847377043249242,0.5063509941101074
chbmit,F4-C4,Gaussian,OMP,6.219630716410907,0.06219630716410907,12.00361909750363,0.5063509941101074
chbmit,C4-P4,Gaussian,OMP,7.765128389619052,0.07765128389619053,11.143256342487051,0.5063509941101074
chbmit,P4-O2,Gaussian,OMP,12.481380440873052,0.12481380440873051,9.304826252258385,0.5063509941101074
chbmit,FP2-F8,Gaussian,OMP,7.712738353818202,0.07712738353818202,11.27635704557468,0.5063509941101074
chbmit,F8-T8,Gaussian,OMP,14.414826628544212,0.1441482662854421,8.813669434045464,0.5063509941101074
chbmit,T8-P8,Gaussian,OMP,13.80177707778906,0.1380177707778906,9.145985684767549,0.5063509941101074
chbmit,P8-O2,Gaussian,OMP,15.895536233844194,0.15895536233844193,8.1828510111285,0.5063509941101074
chbmit,FZ-CZ,Gaussian,OMP,6.940454201175053,0.06940454201175053,11.535138496960863,0.5063509941101074
chbmit,CZ-PZ,Gaussian,OMP,11.800819735190968,0.11800819735190968,9.549492684999821,0.5063509941101074
chbmit,P7-T7,Gaussian,OMP,4.954449823928399,0.04954449823928399,13.063911669793566,0.5063509941101074
chbmit,T7-FT9,Gaussian,OMP,11.363553609367063,0.11363553609367062,9.868796887625868,0.5063509941101074
chbmit,FT9-FT10,Gaussian,OMP,21.251315516132294,0.21251315516132294,7.108244657356833,0.5063509941101074
chbmit,FT10-T8,Gaussian,OMP,14.120098948080859,0.1412009894808086,8.735588655811007,0.5063509941101074
chbmit,FP1-F7,Gaussian,OMP,60.91831931724866,0.6091831931724866,3.2419889028519018,0.5050725936889648
chbmit,F7-T7,Gaussian,OMP,120.28339967139061,1.2028339967139061,1.0118747247638962,0.5050725936889648
chbmit,T7-P7,Gaussian,OMP,128.32435869638695,1.2832435869638694,0.546769490427844,0.5050725936889648
chbmit,P7-O1,Gaussian,OMP,57.027865016557335,0.5702786501655733,2.9640731319357716,0.5050725936889648
chbmit,FP1-F3,Gaussian,OMP,26.592383803875734,0.26592383803875735,6.3763208910704385,0.5050725936889648
chbmit,F3-C3,Gaussian,OMP,19.55488063408101,0.1955488063408101,7.271042984169669,0.5050725936889648
chbmit,C3-P3,Gaussian,OMP,46.599969773954356,0.4659996977395436,4.492823962848559,0.5050725936889648
chbmit,P3-O1,Gaussian,OMP,28.359445161785096,0.28359445161785096,5.859872108479673,0.5050725936889648
chbmit,FP2-F4,Gaussian,OMP,16.93099455822147,0.1693099455822147,7.872257795750162,0.5050725936889648
chbmit,F4-C4,Gaussian,OMP,37.73242529003416,0.3773242529003416,4.517334198041993,0.5050725936889648
chbmit,C4-P4,Gaussian,OMP,46.05417381124664,0.4605417381124664,4.337820990299161,0.5050725936889648
chbmit,P4-O2,Gaussian,OMP,21.156984346012507,0.21156984346012506,7.120457199749284,0.5050725936889648
chbmit,FP2-F8,Gaussian,OMP,16.359071984915047,0.16359071984915047,7.894980266735682,0.5050725936889648
chbmit,F8-T8,Gaussian,OMP,80.75511297467534,0.8075511297467534,1.874160281695735,0.5050725936889648
chbmit,T8-P8,Gaussian,OMP,87.2267769954857,0.8722677699548569,2.0117032573393034,0.5050725936889648
chbmit,P8-O2,Gaussian,OMP,28.365695339485885,0.28365695339485886,5.670398531768216,0.5050725936889648
chbmit,FZ-CZ,Gaussian,OMP,8.952837886935109,0.0895283788693511,10.715162140415394,0.5050725936889648
chbmit,CZ-PZ,Gaussian,OMP,10.356787482256758,0.10356787482256757,10.302898405229694,0.5050725936889648
chbmit,P7-T7,Gaussian,OMP,128.32435869638675,1.2832435869638676,0.5458612491473335,0.5050725936889648
chbmit,T7-FT9,Gaussian,OMP,168.81657286385968,1.6881657286385967,0.4953705053157551,0.5050725936889648
chbmit,FT9-FT10,Gaussian,OMP,48.08823829526624,0.4808823829526624,3.927711835105374,0.5050725936889648
chbmit,FT10-T8,Gaussian,OMP,70.17225972065731,0.7017225972065732,2.511801994828296,0.5050725936889648
chbmit,FP1-F7,Gaussian,OMP,13.632771710075511,0.1363277171007551,8.788150479347557,0.4970705509185791
chbmit,F7-T7,Gaussian,OMP,122.94822286567818,1.2294822286567817,1.0790520258682823,0.4970705509185791
chbmit,T7-P7,Gaussian,OMP,113.44098810215353,1.1344098810215353,1.564201669383081,0.4970705509185791
chbmit,P7-O1,Gaussian,OMP,159.38129197284363,1.5938129197284363,0.930397643232388,0.4970705509185791
chbmit,FP1-F3,Gaussian,OMP,2.802130312792474,0.02802130312792474,15.528390611241123,0.4970705509185791
chbmit,F3-C3,Gaussian,OMP,17.028001074023457,0.17028001074023458,7.7334786849625115,0.4970705509185791
chbmit,C3-P3,Gaussian,OMP,26.193288258254523,0.2619328825825452,7.0633811220194165,0.4970705509185791
chbmit,P3-O1,Gaussian,OMP,132.64622229670832,1.3264622229670833,1.2254670440522877,0.4970705509185791
chbmit,FP2-F4,Gaussian,OMP,4.07817762352437,0.040781776235243705,13.804299023365731,0.4970705509185791
chbmit,F4-C4,Gaussian,OMP,51.460247448677485,0.5146024744867749,3.9479689710892387,0.4970705509185791
chbmit,C4-P4,Gaussian,OMP,36.62119542937116,0.3662119542937116,4.998064604546073,0.4970705509185791
chbmit,P4-O2,Gaussian,OMP,75.12593675139705,0.7512593675139705,2.9057809015761937,0.4970705509185791
chbmit,FP2-F8,Gaussian,OMP,14.276538464100271,0.14276538464100272,8.514509642493733,0.4970705509185791
chbmit,F8-T8,Gaussian,OMP,94.69581928591197,0.9469581928591196,1.2838975464961975,0.4970705509185791
chbmit,T8-P8,Gaussian,OMP,121.88947671800882,1.2188947671800883,0.6506338000577421,0.4970705509185791
chbmit,P8-O2,Gaussian,OMP,147.59111587506501,1.4759111587506502,0.9799776515709013,0.4970705509185791
chbmit,FZ-CZ,Gaussian,OMP,7.404960416065427,0.07404960416065427,11.329208772122186,0.4970705509185791
chbmit,CZ-PZ,Gaussian,OMP,15.833740734174315,0.15833740734174315,8.745481591663424,0.4970705509185791
chbmit,P7-T7,Gaussian,OMP,113.44098810215554,1.1344098810215555,1.5653468829563062,0.4970705509185791
chbmit,T7-FT9,Gaussian,OMP,143.60329514085302,1.4360329514085302,0.417137923334758,0.4970705509185791
chbmit,FT9-FT10,Gaussian,OMP,64.00220602560478,0.6400220602560478,2.575913616314067,0.4970705509185791
chbmit,FT10-T8,Gaussian,OMP,136.33259590078885,1.3633259590078886,0.4692280875425633,0.4970705509185791
chbmit,FP1-F7,Gaussian,OMP,14.88799401843051,0.1488799401843051,8.226282808259647,0.4801137447357178
chbmit,F7-T7,Gaussian,OMP,12.170973424979191,0.12170973424979191,9.420057584233284,0.4801137447357178
chbmit,T7-P7,Gaussian,OMP,6.45868824317579,0.0645868824317579,12.042592996718026,0.4801137447357178
chbmit,P7-O1,Gaussian,OMP,4.7948025143522806,0.0479480251435228,13.526885250000815,0.4801137447357178
chbmit,FP1-F3,Gaussian,OMP,3.4813050367010114,0.034813050367010115,14.56010929119303,0.4801137447357178
chbmit,F3-C3,Gaussian,OMP,9.84936618357726,0.0984936618357726,9.897126765199964,0.4801137447357178
chbmit,C3-P3,Gaussian,OMP,5.195170003441454,0.051951700034414544,13.017533428035883,0.4801137447357178
chbmit,P3-O1,Gaussian,OMP,2.5558202219458472,0.02555820221945847,15.990347648114426,0.4801137447357178
chbmit,FP2-F4,Gaussian,OMP,3.7464423624770564,0.037464423624770565,14.138900573259045,0.4801137447357178
chbmit,F4-C4,Gaussian,OMP,3.8419006214920697,0.0384190062149207,14.310732446924453,0.4801137447357178
chbmit,C4-P4,Gaussian,OMP,4.277877185565999,0.04277877185565999,13.75717473904901,0.4801137447357178
chbmit,P4-O2,Gaussian,OMP,6.89497643318875,0.0689497643318875,11.755781976251178,0.4801137447357178
chbmit,FP2-F8,Gaussian,OMP,11.154464815472496,0.11154464815472497,9.597862013866914,0.4801137447357178
chbmit,F8-T8,Gaussian,OMP,5.662929288698879,0.05662929288698879,12.574821622652635,0.4801137447357178
chbmit,T8-P8,Gaussian,OMP,11.164283836868872,0.11164283836868873,9.721578181452122,0.4801137447357178
chbmit,P8-O2,Gaussian,OMP,9.052490357979318,0.09052490357979318,10.680766094735484,0.4801137447357178
chbmit,FZ-CZ,Gaussian,OMP,7.1924253408714005,0.071924253408714,11.458104174671778,0.4801137447357178
chbmit,CZ-PZ,Gaussian,OMP,7.828564389077225,0.07828564389077225,11.144237704054234,0.4801137447357178
chbmit,P7-T7,Gaussian,OMP,6.45868824317562,0.0645868824317562,12.048229524572207,0.4801137447357178
chbmit,T7-FT9,Gaussian,OMP,12.405608450040706,0.12405608450040706,9.47959208417189,0.4801137447357178
chbmit,FT9-FT10,Gaussian,OMP,10.38808897256423,0.1038808897256423,10.022079484140313,0.4801137447357178
chbmit,FT10-T8,Gaussian,OMP,10.092138008208801,0.10092138008208801,10.177575063080761,0.4801137447357178
chbmit,FP1-F7,Gaussian,OMP,19.716752866798796,0.19716752866798795,7.505506884477717,0.4790072441101074
chbmit,F7-T7,Gaussian,OMP,7.095201114453069,0.07095201114453069,11.805746410854422,0.4790072441101074
chbmit,T7-P7,Gaussian,OMP,6.31596047641726,0.0631596047641726,12.115213162778911,0.4790072441101074
chbmit,P7-O1,Gaussian,OMP,6.9161919318397755,0.06916191931839775,11.64391041241166,0.4790072441101074
chbmit,FP1-F3,Gaussian,OMP,6.970657550072831,0.06970657550072831,11.785959641317836,0.4790072441101074
chbmit,F3-C3,Gaussian,OMP,6.450492287913197,0.06450492287913197,11.955159046087346,0.4790072441101074
chbmit,C3-P3,Gaussian,OMP,6.452786118159498,0.06452786118159498,11.700913421429533,0.4790072441101074
chbmit,P3-O1,Gaussian,OMP,6.089398835304214,0.06089398835304215,12.178017958014756,0.4790072441101074
chbmit,FP2-F4,Gaussian,OMP,14.969134674865911,0.1496913467486591,8.799670711836708,0.4790072441101074
chbmit,F4-C4,Gaussian,OMP,22.34164061645924,0.2234164061645924,7.009402191870187,0.4790072441101074
chbmit,C4-P4,Gaussian,OMP,25.88542515839775,0.2588542515839775,6.306024213165586,0.4790072441101074
chbmit,P4-O2,Gaussian,OMP,8.287957938435172,0.08287957938435171,10.989771360384825,0.4790072441101074
chbmit,FP2-F8,Gaussian,OMP,14.52475440977629,0.14524754409776292,8.422497406787851,0.4790072441101074
chbmit,F8-T8,Gaussian,OMP,17.344169462580513,0.17344169462580514,7.937077887667816,0.4790072441101074
chbmit,T8-P8,Gaussian,OMP,17.832318605677443,0.17832318605677444,7.6915878615385855,0.4790072441101074
chbmit,P8-O2,Gaussian,OMP,15.49100995385995,0.1549100995385995,8.397207294198196,0.4790072441101074
chbmit,FZ-CZ,Gaussian,OMP,11.952383344414152,0.11952383344414153,9.46518039600374,0.4790072441101074
chbmit,CZ-PZ,Gaussian,OMP,8.184913666208573,0.08184913666208572,10.889528513500073,0.4790072441101074
chbmit,P7-T7,Gaussian,OMP,6.3159604764171196,0.06315960476417119,12.12114827024589,0.4790072441101074
chbmit,T7-FT9,Gaussian,OMP,20.019254047748362,0.2001925404774836,7.679231813486918,0.4790072441101074
chbmit,FT9-FT10,Gaussian,OMP,19.669156919544506,0.19669156919544506,7.237450905872446,0.4790072441101074
chbmit,FT10-T8,Gaussian,OMP,36.92537113618832,0.3692537113618832,5.053467359831939,0.4790072441101074
bciiv_1,AF3,Gaussian,OMP,10.485870943589076,0.10485870943589076,12.267818999839921,1.3071234226226807
bciiv_1,AF4,Gaussian,OMP,2.0386479032421483,0.020386479032421485,16.963208740942616,1.3071234226226807
bciiv_1,F5,Gaussian,OMP,18.25285666931615,0.1825285666931615,15.031005146783228,1.3071234226226807
bciiv_1,F3,Gaussian,OMP,8.336881429880629,0.08336881429880628,14.620765411072378,1.3071234226226807
bciiv_1,F1,Gaussian,OMP,17.631086700306653,0.17631086700306653,11.66033587011487,1.3071234226226807
bciiv_1,Fz,Gaussian,OMP,13.758178878638946,0.13758178878638946,10.882177780813329,1.3071234226226807
bciiv_1,F2,Gaussian,OMP,10.778452492528704,0.10778452492528703,15.340389263399581,1.3071234226226807
bciiv_1,F4,Gaussian,OMP,2.1194971167987413,0.021194971167987412,17.120735979551853,1.3071234226226807
bciiv_1,F6,Gaussian,OMP,8.268848095112592,0.08268848095112592,12.532712624214389,1.3071234226226807
bciiv_1,FC5,Gaussian,OMP,16.396410250684053,0.16396410250684051,13.094092499317995,1.3071234226226807
bciiv_1,FC3,Gaussian,OMP,7.3909326530679245,0.07390932653067925,15.088407674542895,1.3071234226226807
bciiv_1,FC1,Gaussian,OMP,34.5580288075301,0.345580288075301,13.214179734557302,1.3071234226226807
bciiv_1,FCz,Gaussian,OMP,8.822927854617504,0.08822927854617504,11.379873156333286,1.3071234226226807
bciiv_1,FC2,Gaussian,OMP,11.842927298993928,0.11842927298993929,12.241256091602207,1.3071234226226807
bciiv_1,FC4,Gaussian,OMP,8.516958534941182,0.08516958534941181,13.736595785627934,1.3071234226226807
bciiv_1,FC6,Gaussian,OMP,6.7545811801100895,0.06754581180110089,12.534936514885999,1.3071234226226807
bciiv_1,CFC7,Gaussian,OMP,15.769221538092665,0.15769221538092665,13.640853425494706,1.3071234226226807
bciiv_1,CFC5,Gaussian,OMP,4.136154173639992,0.041361541736399915,16.0836602302877,1.3071234226226807
bciiv_1,CFC3,Gaussian,OMP,13.951611405220667,0.13951611405220668,14.692728417021822,1.3071234226226807
bciiv_1,CFC1,Gaussian,OMP,19.63773782640152,0.1963773782640152,12.80131991424194,1.3071234226226807
bciiv_1,CFC2,Gaussian,OMP,21.415317385973502,0.214153173859735,15.383122939912457,1.3071234226226807
bciiv_1,CFC4,Gaussian,OMP,26.989793581101196,0.26989793581101196,11.968354347200535,1.3071234226226807
bciiv_1,CFC6,Gaussian,OMP,3.0003659747163196,0.030003659747163198,15.242993574157332,1.3071234226226807
bciiv_1,CFC8,Gaussian,OMP,3.9601319062691314,0.03960131906269131,15.402223204717105,1.3071234226226807
bciiv_1,T7,Gaussian,OMP,5.027529464005307,0.05027529464005307,14.997788021365082,1.3071234226226807
bciiv_1,C5,Gaussian,OMP,8.4831706208697,0.084831706208697,15.346717793944041,1.3071234226226807
bciiv_1,C3,Gaussian,OMP,28.449441013753756,0.28449441013753757,12.305015846164657,1.3071234226226807
bciiv_1,C1,Gaussian,OMP,26.66498290614464,0.2666498290614464,12.67217312213715,1.3071234226226807
bciiv_1,Cz,Gaussian,OMP,22.210283699376987,0.22210283699376987,10.05714982348369,1.3071234226226807
